Cluster, Core, Core_max, Core_median, Acc, Acc_max, Acc_median
344,6.161279582039825e-05,6.16127958204e-05,6.161279582039825e-05,0.0061717313149092234,0.00617173131491,0.0061717313149092234
345,0.0003751355511940613,0.000375135551194,0.0003751355511940613,0.004820037015017653,0.00482003701502,0.004820037015017653
346,0.0005798427370493631,0.000579842737049,0.0005798427370493631,0.05542604426476927,0.0554260442648,0.05542604426476927
347,0.0002836539836658103,0.000283653983666,0.0002836539836658103,0.10229283288994617,0.10229283289,0.10229283288994617
340,0.00016410678918543642,0.000164106789185,0.00016410678918543642,0.0004911265001977805,0.000491126500198,0.0004911265001977805
341,3.14354145892759e-05,3.14354145893e-05,3.14354145892759e-05,0.025985644606819736,0.0259856446068,0.025985644606819736
342,6.0274511121671814e-05,6.02745111217e-05,6.0274511121671814e-05,9.460335836508627e-05,9.46033583651e-05,9.460335836508627e-05
343,0.0006477575593771823,0.000647757559377,0.0006477575593771823,0.07100958126354961,0.0710095812635,0.07100958126354961
348,0.0007151992631722059,0.000715199263172,0.0007151992631722059,0.06720553803487805,0.0672055380349,0.06720553803487805
349,6.690127620889719e-05,6.69012762089e-05,6.690127620889719e-05,0.0001759526497201458,0.00017595264972,0.0001759526497201458
298,0.00036914072072306386,0.00055942448232,0.0005289377985198129,0.031788040182622046,0.0456942372273,0.03578051471351418
299,0.0005898695635221755,0.000937939349671,0.0008315470345182652,0.05881731193409345,0.0712265062286,0.0660065964438118
296,2.428442047045879e-06,3.81546866068e-06,2.0808624451307267e-06,0.033236947789637004,0.0492287024857,0.033432006196782216
297,0.000811228026024254,0.00125129765978,0.0011145273057887595,0.07719834860923298,0.114488673715,0.10122706701173101
294,0.0002641697827397242,0.000443869733417,0.00033588048565413864,0.04506566192756071,0.0501746840288,0.044394783845411734
295,0.0007282113615814471,0.000987869923122,0.0008302993219155841,0.054949941439269935,0.0709288005014,0.06714318701883393
292,0.00029780264693364994,0.000440791699657,0.0002771747519291212,0.01736617493663206,0.0245212335118,0.02042553388518087
293,0.0006305242145708453,0.000921161903344,0.0008253031140508238,0.08271422482562396,0.124898810175,0.11402823736313972
290,0.00035000422914418145,0.000475183177534,0.0003157966051650085,0.07831410086062289,0.119072713487,0.11361270542686319
291,0.00035664901221462336,0.000430587712276,0.00038788353518415253,0.03874107230776269,0.0558352188843,0.03972267928531337
199,0.0006388386352622954,0.00105406896871,0.0006732772307131429,0.050254996614529125,0.0727200965982,0.05267346652965266
198,0.001304551097045048,0.00199179731558,0.001623207164365592,0.05372019164396922,0.0719935400156,0.06383607118813517
195,5.486752753802726e-07,1.22070237996e-06,6.023696894619235e-07,0.016386348104670868,0.0348802771183,0.009776892457673991
194,0.0007877101396998265,0.00146735549957,0.0006055326814545237,0.0512832410488277,0.0882975618142,0.05327920593774549
197,0.00012562616994749032,0.000319359925033,0.00010052568051555077,0.009874007383288919,0.0227238146846,0.0023359799328834807
196,0.0005824505187393525,0.000868608867824,0.000681225304448696,0.0657397358587134,0.0866770628475,0.07234886929924556
191,0.0005624907379416788,0.00108121718867,0.0005282927302078799,0.050128786310674335,0.0734905974032,0.05185695736362017
190,0.0010307507661841187,0.0018318522062,0.001308291182806287,0.09757994650017297,0.145783226669,0.10640345312229177
193,0.00042095988965585863,0.000887276027976,0.0003649929069097224,0.05561590755435859,0.0921477664052,0.06076925451249604
192,0.0004501645138507593,0.00084686183837,0.0004684814657804348,0.027195039817716482,0.0369003127897,0.028955357472792376
270,0.0006934336114818862,0.00103972327766,0.001037697796399839,0.07617088997789456,0.114029820741,0.11239178055730059
271,0.00040604936237180017,0.000500369407885,0.0004677306467448794,0.05219158100855237,0.0707681451616,0.06496469258875859
272,0.0014027013065014415,0.00181320309253,0.0012968677244798998,0.06566257029041245,0.0883395098713,0.05574376139558923
