cluster1, cluster2, core, core_max, core_median, accessory, accessory_max, accessory_median
17,19,0.02566376135331381,0.0274219280114,0.025611527491680164,0.3845131023839813,0.465615775262,0.3851594024096285
17,20,0.011970271432690055,0.0134843724395,0.011933194422591109,0.2854995996456675,0.364253469162,0.28384754542501156
17,21,0.028420571142469455,0.029231778872,0.02843823980182314,0.3827722403560698,0.424957059034,0.3828755922237401
17,22,0.027722810937887983,0.0293455024811,0.027729749205297083,0.41950621697788326,0.496192480383,0.41907810134625145
17,23,0.02694501871799626,0.0284768994775,0.02698940531150118,0.3972803516939379,0.462890856975,0.3963722564720457
17,24,0.028005921834947663,0.0299180645878,0.02800463571593992,0.3824187149485181,0.480055588866,0.38017774635086293
17,25,0.009393162016158226,0.0111615952887,0.009398113999126656,0.2721700117069669,0.369583731214,0.27176188764637826
17,26,0.02741323822408482,0.02930784938,0.02741414838515288,0.40066934560080236,0.464186756118,0.40153048619844756
17,27,0.010850468683369276,0.0120015054715,0.010869152009243765,0.30812175533731856,0.391781926319,0.3086173529918218
17,28,0.025958294341306015,0.0278723330785,0.02607978755657331,0.43139474205097844,0.488880008302,0.4294207672522969
17,29,0.009905324301295928,0.011757565792,0.009862563831914917,0.24608590936944835,0.341522954702,0.2457909862247178
17,30,0.026789744146212994,0.0286450824336,0.026779748645146095,0.43478422305798897,0.485062225251,0.4360444718267255
17,31,0.022359508606377112,0.0241996787403,0.022393121048795817,0.35103554611811677,0.431151326165,0.3497177834727079
17,32,0.027958533285612416,0.0299894713747,0.02794195334556321,0.38821893604993596,0.448257261443,0.3881510524760234
17,33,0.020421742021047615,0.0218347485378,0.0204199507528956,0.38556800200619035,0.442434168959,0.3843829592164675
17,34,0.027615874249063546,0.0293340315919,0.0277072211372425,0.40083127534456847,0.491739236781,0.3986805053639987
17,35,0.025739976238910847,0.0276187593319,0.025901050158505412,0.40005290389299747,0.468814947435,0.3994080332070342
17,36,0.02813465189736163,0.029658928483,0.02813534858810285,0.3997591934998439,0.451598505154,0.3992558292328637
17,37,0.025717909950954927,0.027790614096,0.02572347817250742,0.36650655834034207,0.427408843923,0.36565143188307836
17,38,0.021195832907816774,0.0224736943345,0.021205363350559836,0.36801248730982067,0.446524006917,0.3664396495330157
18,19,0.02516834984803691,0.0273573664274,0.025193876000591753,0.4304839793909017,0.491232881422,0.4285449580976117
18,20,0.0120439871818075,0.0138653230729,0.012030152909322411,0.342851016324403,0.408901502792,0.34096470467427853
18,21,0.02742905027734111,0.0287397900225,0.02744421923343876,0.4445273059458754,0.484014823344,0.44394396912539263
18,22,0.027508468278654066,0.0289104125125,0.027524715294909297,0.4414103891595516,0.494879610816,0.4397013374061345
18,23,0.02682193351136928,0.0281327070872,0.02684617958328328,0.43599584319778945,0.492835025012,0.43432086171872264
18,24,0.027339648326012635,0.029177028025,0.027354726671264262,0.411427197428358,0.507487590357,0.4072418995124446
18,25,0.009806828990941624,0.011608052477,0.009794159289541637,0.3006145863893131,0.37626154602,0.298536836715075
18,26,0.02746008087600169,0.0287518507,0.027454162760345846,0.4275451722003139,0.482371315446,0.4263347099504211
18,27,0.010359908953861931,0.0113040854442,0.010347448247355118,0.35094790066682136,0.403460729757,0.3524375499481749
18,28,0.02760632771192965,0.0294587306996,0.027621255418377344,0.4367072576556707,0.495009080648,0.4344022894064645
18,29,0.009413721821794032,0.0105933902449,0.009404164051933839,0.29212399783387777,0.368210901695,0.2898755491486668
18,30,0.02835943416997049,0.0297828803297,0.028345537587676328,0.4331518276528988,0.471866925482,0.4322294781482421
18,31,0.021953986662790744,0.0234519884003,0.021941095556060053,0.4077201855015017,0.491486904115,0.4059109248305114
18,32,0.02791916037706575,0.0293593375643,0.02794283981503376,0.4038524651812095,0.44982623414,0.4032834826271673
18,33,0.020956860256050824,0.0222743452084,0.020996041771166873,0.41834102578400334,0.467841922361,0.41723274550225964
18,34,0.026641027869217206,0.0276230830308,0.026712176414514843,0.4476238077355713,0.512691533957,0.44487871137196455
18,35,0.026540495838079575,0.0279045181245,0.02652253807135413,0.42112893456203576,0.468847671337,0.4210704022443641
18,36,0.028506775872841453,0.0299762195989,0.028496919756086203,0.426056472549157,0.469866345693,0.42502040988350576
18,37,0.02584872333692823,0.0276228975567,0.02581896805561623,0.42200122033752246,0.472102828154,0.4235044390850596
18,38,0.021582349198423667,0.0232413773769,0.021592176243184324,0.4184046441085597,0.474358249372,0.4163726511353703
19,20,0.025319415734218427,0.0273952961511,0.02534560396098795,0.39215398137893476,0.451589220973,0.3902115694987606
19,21,0.02512229059541841,0.0265462772333,0.025074300476269795,0.35592084435959964,0.390313297713,0.3548340974141122
19,22,0.02497040229941995,0.0265489462588,0.02501438809119605,0.36836674383065804,0.439862337804,0.3664291590172541
19,23,0.024149736029064887,0.0260650562322,0.024123250576942645,0.3662987535795958,0.433953360332,0.36398396936169597
19,24,0.02562941584646305,0.0270382676043,0.025791439670704186,0.32752116533381226,0.422312323844,0.3234532016624518
19,25,0.026382085491418388,0.0282489187582,0.026422952561768742,0.40210382030508024,0.467913501196,0.40079589352958017
19,26,0.025101432114225258,0.0265503445924,0.025115413473450976,0.34839544789140325,0.412477853423,0.34731595433234347
19,27,0.026822074823135426,0.0282244410864,0.026866260519112894,0.4063578805018676,0.461824540132,0.40563125112314574
19,28,0.025097472706747483,0.0266459390813,0.025139322541377407,0.3687548047021748,0.428094277831,0.36725014307744036
19,29,0.02580895838782745,0.0276650167934,0.02582659978882912,0.38223159481846214,0.448917961186,0.3807879575032818
19,30,0.025938009618904943,0.0269541624656,0.02598303632631105,0.373662559319316,0.428638980141,0.3711593866173894
19,31,0.020253768551463498,0.0217314959093,0.020259233650540387,0.33798030352563957,0.406821060952,0.33581805159011224
19,32,0.02484720972728651,0.0261738436218,0.024904548034221152,0.32905939699328046,0.390778840806,0.32871920291671874
19,33,0.01888272975636096,0.0205087317221,0.018919173308786397,0.36139279302188243,0.414865645847,0.3606417553665119
19,34,0.024174496412285643,0.0255807746624,0.024207404593746484,0.3589054294492012,0.440299747465,0.3557063139764919
19,35,0.023406998258188344,0.0245748460542,0.023505334415743484,0.35215921366973274,0.408300716816,0.3523271722350009
19,36,0.025644920261205417,0.0270113468634,0.02566207249955016,0.3527158181361615,0.403910001805,0.3513834671750946
19,37,0.014200287715611028,0.0161061315419,0.014138964089378092,0.30133473672872013,0.361618424144,0.3004493787908994
19,38,0.020217512940296146,0.0217053068788,0.020247121043496574,0.34138039863247477,0.417110078968,0.33879426445099253
20,21,0.028108109625510587,0.0287992235971,0.028138511433347113,0.3960421200111755,0.448289949552,0.3943418995776321
20,22,0.027581356763510728,0.0289884374285,0.02759052543881324,0.4156156777059276,0.483492090877,0.413926909827635
20,23,0.026778788540621355,0.0282825200087,0.02681010784462623,0.39857199709338953,0.476290150105,0.39625397465399814
20,24,0.026708799512393883,0.0279070095994,0.026747334902273545,0.3897684249606742,0.483929698472,0.3861030725214778
20,25,0.01130949541878177,0.0126537266591,0.011293923001140183,0.30976567928508425,0.396232109169,0.3100095185631421
20,26,0.02761558818875935,0.0291140373929,0.027598292059953566,0.39614797748319414,0.465940870288,0.39489079722522924
20,27,0.012126230859739403,0.0135682758171,0.012103651598088239,0.3256136363699647,0.387710429971,0.3264421333528662
20,28,0.02612070960523541,0.0280333790002,0.02608612854216863,0.42495625077039706,0.484688879223,0.423322443918022
20,29,0.012139176608142146,0.0135162733516,0.012142202011596714,0.2756639805943611,0.343350304673,0.27444182616429325
20,30,0.026265209743027474,0.0276426070148,0.026276600308305476,0.4388517722217272,0.482624421527,0.43903050989822834
20,31,0.021627951805791478,0.0228818610542,0.021632298908146996,0.3788057940454861,0.452557289753,0.37735593647636967
20,32,0.027768785469465734,0.0287370652494,0.027776343283531846,0.3852049188725938,0.451354603868,0.3834054991473015
20,33,0.020762849971791047,0.0229046523591,0.020762147902675943,0.39368042087219296,0.442790319512,0.3924119983128106
20,34,0.026729836771138115,0.0279560034925,0.026764003078461107,0.4092483722715279,0.492916940037,0.406421720902031
20,35,0.02520866430299209,0.0271941056153,0.02511796924964438,0.4058516794351583,0.46831769895,0.4058519530308186
20,36,0.02766401306918238,0.0290785165584,0.027644848009336698,0.4053027791515321,0.452305936284,0.40325920401914866
20,37,0.025010874942590064,0.0265711259623,0.02507262593987719,0.3850098801913353,0.444202149982,0.38516358020430563
20,38,0.02080329270311649,0.0224645738715,0.020809938719493326,0.3871172733047246,0.451339489139,0.3846129597937067
21,22,0.010729021333387526,0.0116598257924,0.010761966515335952,0.26837548424562996,0.329561845206,0.26554472786524524
21,23,0.013150730621606214,0.0139847392442,0.013146297571920984,0.32467040763745436,0.373176922871,0.322455700901398
21,24,0.008682551493550857,0.00965719184808,0.008709486535679378,0.2698722079968614,0.339518513077,0.26677537962110864
21,25,0.02749332370646629,0.0287918409116,0.02749420253569068,0.4006165830701145,0.446035888021,0.400599655606412
21,26,0.00851486975238238,0.00930098416738,0.008524005539552792,0.25488809012741537,0.302896517499,0.2551735262567061
21,27,0.028187193209619047,0.0291048515603,0.028203098403059956,0.40329508850246415,0.427995181764,0.4020869961347123
21,28,0.015520855997276754,0.0163648240329,0.015522699521413663,0.3185612537339091,0.357864917455,0.3161957650286443
21,29,0.028501417071373856,0.0296329131261,0.028531633836067716,0.40190667025786136,0.434625029587,0.40170082933934176
21,30,0.016176859053341534,0.016924937106,0.01616079859682057,0.3456847199856164,0.371078014206,0.3457679991404445
21,31,0.02584008328149706,0.026759180549,0.025839898577399656,0.36720614151967795,0.43767337314,0.36523056036827023
21,32,0.00884534804491108,0.00974396712596,0.008792712721852114,0.2629137009196707,0.31357271786,0.26250219687943843
21,33,0.02466204171750521,0.0255643185516,0.02466884207174369,0.3975823940163288,0.425097501499,0.3966601494167219
21,34,0.008007549809993146,0.00904949290985,0.007965411333976546,0.2578220019977039,0.323706221862,0.25636727931079467
21,35,0.014057570021436074,0.0148903402005,0.01404734222305215,0.3232660579379949,0.363252934069,0.3242463587606811
21,36,0.0077176837848312325,0.00859687057978,0.007742531924699425,0.30821160759632055,0.338836487749,0.3099486204127684
21,37,0.02506568406443022,0.0261368453151,0.025044573801093928,0.3348795785312899,0.360577020937,0.33475971003034677
21,38,0.02560784351931628,0.0267794450526,0.025651968356569077,0.383863713844145,0.424604738717,0.3814736181260022
22,23,0.013948506023269101,0.0152354697865,0.01396806380014115,0.3221658338421726,0.387799120684,0.31963583739341783
22,24,0.01060494096180815,0.0119254629165,0.010712699654724434,0.2639655896515869,0.383613252027,0.25804409019283336
